time	SWE(1)	SWE(10)	SWE(2)	SWE(3)	SWE(4)	SWE(5)	SWE(6)	SWE(7)	SWE(8)	SWE(9)
27012.70833	72.1909	112.964	90.4882	99.9222	107.16	112.964	112.964	112.964	112.964	112.964
27012.75	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27012.79167	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27012.83333	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27012.875	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27012.91667	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27012.95833	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27013	72.1905	112.964	90.4879	99.9219	107.16	112.964	112.964	112.964	112.964	112.964
27013.04167	72.2065	112.98	90.5039	99.9379	107.176	112.98	112.98	112.98	112.98	112.98
27013.08333	72.2225	112.996	90.5199	99.9539	107.192	112.996	112.996	112.996	112.996	112.996
27013.125	72.2385	113.012	90.5358	99.9699	107.208	113.012	113.012	113.012	113.012	113.012
27013.16667	72.2545	113.028	90.5518	99.9858	107.224	113.028	113.028	113.028	113.028	113.028
27013.20833	72.2705	113.044	90.5678	100.002	107.24	113.044	113.044	113.044	113.044	113.044
27013.25	72.2864	113.06	90.5838	100.018	107.256	113.06	113.06	113.06	113.06	113.06
27013.29167	72.3024	113.076	90.5998	100.034	107.272	113.076	113.076	113.076	113.076	113.076
27013.33333	72.3184	113.092	90.6158	100.05	107.288	113.092	113.092	113.092	113.092	113.092
27013.375	72.3344	113.108	90.6317	100.066	107.304	113.108	113.108	113.108	113.108	113.108
27013.41667	72.3504	113.124	90.6477	100.082	107.32	113.124	113.124	113.124	113.124	113.124
27013.45833	72.3664	113.14	90.6637	100.098	107.336	113.14	113.14	113.14	113.14	113.14
27013.5	72.3823	113.156	90.6797	100.114	107.352	113.156	113.156	113.156	113.156	113.156
27013.54167	72.3964	113.173	90.6938	100.128	107.366	113.173	113.173	113.173	113.173	113.173
27013.58333	72.4106	113.189	90.7079	100.142	107.38	113.189	113.189	113.189	113.189	113.189
27013.625	72.4265	113.205	90.7239	100.158	107.396	113.205	113.205	113.205	113.205	113.205
27013.66667	72.4425	113.221	90.7399	100.174	107.412	113.221	113.221	113.221	113.221	113.221
27013.70833	72.4299	113.246	90.7273	100.161	107.399	113.246	113.246	113.246	113.246	113.246
27013.75	72.4459	113.262	90.7432	100.177	107.415	113.262	113.262	113.262	113.262	113.262
27013.79167	72.4333	113.285	90.7307	100.165	107.403	113.285	113.285	113.285	113.285	113.285
27013.83333	72.3556	113.324	90.6529	100.087	107.325	113.324	113.324	113.324	113.324	113.324
27013.875	72.2295	113.373	90.5268	99.9609	107.199	113.373	113.373	113.373	113.373	113.373
27013.91667	72.1044	113.42	90.4017	99.8357	107.074	113.42	113.42	113.42	113.42	113.42
27013.95833	71.8518	113.493	90.1492	99.5832	106.821	113.493	113.493	113.493	113.493	113.493
27014	71.5419	113.578	89.8392	99.2733	106.511	113.578	113.578	113.578	113.578	113.578
27014.04167	71.3829	113.681	89.6802	99.1142	106.352	113.681	113.681	113.681	113.681	113.681
27014.08333	71.1263	113.803	89.4236	98.8577	106.095	113.803	113.803	113.803	113.803	113.803
27014.125	70.974	113.904	89.2713	98.7054	105.943	113.904	113.904	113.904	113.904	113.904
27014.16667	70.4738	114.075	88.7711	98.2051	105.443	114.058	114.075	114.075	114.075	114.075
27014.20833	70.1486	114.219	88.446	97.88	105.118	114.193	114.219	114.219	114.219	114.219
27014.25	69.4876	114.427	87.7849	97.219	104.457	114.371	114.427	114.427	114.427	114.427
27014.29167	69.2321	114.552	87.5294	96.9635	104.201	114.495	114.552	114.552	114.552	114.552
27014.33333	69.2865	114.606	87.5838	97.0179	104.256	114.55	114.606	114.606	114.606	114.606
27014.375	69.336	114.662	87.6334	97.0674	104.305	114.605	114.662	114.662	114.662	114.662
27014.41667	69.3904	114.716	87.6878	97.1218	104.36	114.66	114.716	114.716	114.716	114.716
27014.45833	69.4448	114.771	87.7422	97.1762	104.414	114.714	114.771	114.771	114.771	114.771
27014.5	69.4992	114.825	87.7966	97.2306	104.468	114.768	114.825	114.825	114.825	114.825
27014.54167	69.5536	114.88	87.851	97.285	104.523	114.823	114.88	114.88	114.88	114.88
27014.58333	69.608	114.934	87.9053	97.3394	104.577	114.877	114.934	114.934	114.934	114.934
27014.625	69.6624	114.988	87.9597	97.3938	104.632	114.932	114.988	114.988	114.988	114.988
27014.66667	69.7168	115.043	88.0141	97.4482	104.686	114.986	115.043	115.043	115.043	115.043
27014.70833	69.7712	115.097	88.0685	97.5026	104.74	115.04	115.097	115.097	115.097	115.097
27014.75	69.8256	115.152	88.1229	97.557	104.795	115.095	115.152	115.152	115.152	115.152
27014.79167	69.88	115.206	88.1773	97.6114	104.849	115.149	115.206	115.206	115.206	115.206
27014.83333	69.9344	115.26	88.2317	97.6658	104.904	115.203	115.26	115.26	115.26	115.26
27014.875	69.9888	115.315	88.2861	97.7202	104.958	115.258	115.315	115.315	115.315	115.315
27014.91667	70.0432	115.369	88.3405	97.7746	105.012	115.312	115.369	115.369	115.369	115.369
27014.95833	70.0976	115.424	88.3949	97.829	105.067	115.367	115.424	115.424	115.424	115.424
27015	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.04167	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.08333	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.125	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.16667	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.20833	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.25	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.29167	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.33333	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.375	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.41667	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.45833	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.5	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.54167	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.58333	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.625	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.66667	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.70833	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.75	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.79167	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.83333	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.875	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.91667	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27015.95833	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27016	70.152	115.478	88.4493	97.8834	105.121	115.421	115.478	115.478	115.478	115.478
27016.04167	70.1745	115.5	88.4719	97.9059	105.144	115.444	115.5	115.5	115.5	115.5
27016.08333	70.1971	115.523	88.4944	97.9285	105.166	115.466	115.523	115.523	115.523	115.523
27016.125	70.2197	115.546	88.517	97.951	105.189	115.489	115.546	115.546	115.546	115.546
27016.16667	70.2422	115.568	88.5396	97.9736	105.211	115.511	115.568	115.568	115.568	115.568
27016.20833	70.2648	115.591	88.5621	97.9962	105.234	115.534	115.591	115.591	115.591	115.591
27016.25	70.2873	115.613	88.5847	98.0187	105.257	115.556	115.613	115.613	115.613	115.613
27016.29167	70.3099	115.636	88.6072	98.0413	105.279	115.579	115.636	115.636	115.636	115.636
27016.33333	70.3325	115.658	88.6298	98.0638	105.302	115.602	115.658	115.658	115.658	115.658
27016.375	70.355	115.681	88.6524	98.0864	105.324	115.624	115.681	115.681	115.681	115.681
27016.41667	70.3776	115.704	88.6749	98.109	105.347	115.647	115.704	115.704	115.704	115.704
27016.45833	70.4001	115.726	88.6975	98.1315	105.369	115.669	115.726	115.726	115.726	115.726
27016.5	70.4227	115.749	88.72	98.1541	105.392	115.692	115.749	115.749	115.749	115.749
27016.54167	70.4453	115.771	88.7426	98.1766	105.414	115.714	115.771	115.771	115.771	115.771
27016.58333	70.4678	115.794	88.7652	98.1992	105.437	115.737	115.794	115.794	115.794	115.794
27016.625	70.4904	115.816	88.7877	98.2218	105.46	115.759	115.816	115.816	115.816	115.816
27016.66667	70.5129	115.839	88.8103	98.2443	105.482	115.782	115.839	115.839	115.839	115.839
27016.70833	70.5355	115.861	88.8328	98.2669	105.505	115.805	115.861	115.861	115.861	115.861
27016.75	70.5581	115.884	88.8554	98.2894	105.527	115.827	115.884	115.884	115.884	115.884
27016.79167	70.5806	115.907	88.878	98.312	105.55	115.85	115.907	115.907	115.907	115.907
27016.83333	70.6032	115.929	88.9005	98.3346	105.572	115.872	115.929	115.929	115.929	115.929
27016.875	70.6257	115.952	88.9231	98.3571	105.595	115.895	115.952	115.952	115.952	115.952
27016.91667	70.6483	115.974	88.9456	98.3797	105.617	115.917	115.974	115.974	115.974	115.974
27016.95833	70.6709	115.997	88.9682	98.4022	105.64	115.94	115.997	115.997	115.997	115.997
27017	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.04167	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.08333	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.125	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.16667	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.20833	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.25	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.29167	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.33333	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.375	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.41667	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.45833	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.5	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.54167	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.58333	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.625	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.66667	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.70833	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.75	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.79167	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.83333	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.875	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.91667	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27017.95833	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27018	70.6934	116.019	88.9908	98.4248	105.663	115.963	116.019	116.019	116.019	116.019
27018.04167	70.6872	116.021	88.9845	98.4186	105.656	115.964	116.021	116.021	116.021	116.021
27018.08333	70.6872	116.021	88.9845	98.4186	105.656	115.964	116.021	116.021	116.021	116.021
27018.125	70.6872	116.021	88.9845	98.4186	105.656	115.964	116.021	116.021	116.021	116.021
27018.16667	70.6817	116.022	88.9791	98.4131	105.651	115.965	116.022	116.022	116.022	116.022
27018.20833	70.6627	116.024	88.96	98.394	105.632	115.967	116.024	116.024	116.024	116.024
27018.25	70.5859	116.034	88.8833	98.3173	105.555	115.977	116.034	116.034	116.034	116.034
27018.29167	70.5764	116.035	88.8737	98.3077	105.546	115.978	116.035	116.035	116.035	116.035
27018.33333	70.5355	116.039	88.8329	98.2669	105.505	115.982	116.039	116.039	116.039	116.039
27018.375	70.5178	116.041	88.8152	98.2492	105.487	115.984	116.041	116.041	116.041	116.041
27018.41667	70.4947	116.044	88.7921	98.2261	105.464	115.987	116.044	116.044	116.044	116.044
27018.45833	70.4947	116.044	88.7921	98.2261	105.464	115.987	116.044	116.044	116.044	116.044
27018.5	70.4947	116.044	88.7921	98.2261	105.464	115.987	116.044	116.044	116.044	116.044
27018.54167	70.4947	116.044	88.7921	98.2261	105.464	115.987	116.044	116.044	116.044	116.044
27018.58333	70.4522	116.047	88.7495	98.1835	105.421	115.99	116.047	116.047	116.047	116.047
27018.625	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.66667	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.70833	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.75	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.79167	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.83333	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.875	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.91667	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27018.95833	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27019	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27019.04167	70.4437	116.048	88.741	98.1751	105.413	115.991	116.048	116.048	116.048	116.048
27019.08333	70.441	116.048	88.7383	98.1724	105.41	115.991	116.048	116.048	116.048	116.048
27019.125	70.4385	116.049	88.7358	98.1699	105.408	115.992	116.049	116.049	116.049	116.049
27019.16667	70.4385	116.049	88.7358	98.1699	105.408	115.992	116.049	116.049	116.049	116.049
27019.20833	70.4385	116.049	88.7358	98.1699	105.408	115.992	116.049	116.049	116.049	116.049
27019.25	70.4385	116.049	88.7358	98.1699	105.408	115.992	116.049	116.049	116.049	116.049
27019.29167	70.4385	116.049	88.7358	98.1699	105.408	115.992	116.049	116.049	116.049	116.049
27019.33333	70.4296	116.05	88.7269	98.161	105.399	115.993	116.05	116.05	116.05	116.05
27019.375	70.421	116.052	88.7183	98.1524	105.39	115.995	116.052	116.052	116.052	116.052
27019.41667	70.4156	116.053	88.7129	98.1469	105.385	115.996	116.053	116.053	116.053	116.053
27019.45833	70.4065	116.054	88.7039	98.1379	105.376	115.997	116.054	116.054	116.054	116.054
27019.5	70.3944	116.056	88.6917	98.1257	105.364	115.999	116.056	116.056	116.056	116.056
27019.54167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.58333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.625	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.66667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.70833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.75	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.79167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.83333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.875	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.91667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27019.95833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.04167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.08333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.125	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.16667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.20833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.25	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.29167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.33333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.375	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.41667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.45833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.5	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.54167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.58333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.625	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.66667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.70833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.75	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.79167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.83333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.875	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.91667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27020.95833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.04167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.08333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.125	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.16667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.20833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.25	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.29167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.33333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.375	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.41667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.45833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.5	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.54167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.58333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.625	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.66667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.70833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.75	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.79167	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.83333	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.875	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.91667	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27021.95833	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27022	70.3917	116.056	88.6891	98.1231	105.361	116	116.056	116.056	116.056	116.056
27022.04167	70.7404	116.405	89.0378	98.4718	105.71	116.348	116.405	116.405	116.405	116.405
27022.08333	71.0891	116.754	89.3865	98.8205	106.058	116.697	116.754	116.754	116.754	116.754
27022.125	71.4331	117.104	89.7304	99.1645	106.402	117.047	117.104	117.104	117.104	117.104
27022.16667	71.7818	117.453	90.0791	99.5132	106.751	117.396	117.453	117.453	117.453	117.453
27022.20833	72.1305	117.801	90.4279	99.8619	107.1	117.745	117.801	117.801	117.801	117.801
27022.25	72.4792	118.15	90.7766	100.211	107.448	118.093	118.15	118.15	118.15	118.15
27022.29167	72.8279	118.499	91.1253	100.559	107.797	118.442	118.499	118.499	118.499	118.499
27022.33333	73.1767	118.848	91.474	100.908	108.146	118.791	118.848	118.848	118.848	118.848
27022.375	73.5254	119.196	91.8227	101.257	108.495	119.139	119.196	119.196	119.196	119.196
27022.41667	73.8741	119.545	92.1714	101.605	108.843	119.488	119.545	119.545	119.545	119.545
27022.45833	74.2228	119.894	92.5202	101.954	109.192	119.837	119.894	119.894	119.894	119.894
27022.5	74.5715	120.242	92.8689	102.303	109.541	120.186	120.242	120.242	120.242	120.242
27022.54167	74.9202	120.591	93.2176	102.652	109.889	120.534	120.591	120.591	120.591	120.591
27022.58333	75.269	120.94	93.5663	103	110.238	120.883	120.94	120.94	120.94	120.94
27022.625	75.6177	121.289	93.915	103.349	110.587	121.232	121.289	121.289	121.289	121.289
27022.66667	75.9664	121.637	94.2637	103.698	110.936	121.58	121.637	121.637	121.637	121.637
27022.70833	76.3151	121.986	94.6125	104.046	111.284	121.929	121.986	121.986	121.986	121.986
27022.75	76.6638	122.335	94.9612	104.395	111.633	122.278	122.335	122.335	122.335	122.335
27022.79167	77.0126	122.683	95.3099	104.744	111.982	122.627	122.683	122.683	122.683	122.683
27022.83333	77.3613	123.032	95.6586	105.093	112.33	122.975	123.032	123.032	123.032	123.032
27022.875	77.71	123.381	96.0073	105.441	112.679	123.324	123.381	123.381	123.381	123.381
27022.91667	78.0587	123.73	96.356	105.79	113.028	123.673	123.73	123.73	123.73	123.73
27022.95833	78.3861	124.083	96.6834	106.117	113.355	124	124.083	124.083	124.083	124.083
27023	78.7122	124.436	97.0095	106.444	113.681	124.326	124.436	124.436	124.436	124.436
27023.04167	78.7297	124.536	97.027	106.461	113.699	124.344	124.536	124.536	124.536	124.536
27023.08333	78.7754	124.631	97.0728	106.507	113.745	124.389	124.631	124.631	124.631	124.631
27023.125	78.8533	124.72	97.1507	106.585	113.823	124.467	124.72	124.72	124.72	124.72
27023.16667	78.9326	124.809	97.23	106.664	113.902	124.547	124.809	124.809	124.809	124.809
27023.20833	79.0194	124.896	97.3168	106.751	113.989	124.633	124.896	124.896	124.896	124.896
27023.25	79.1062	124.983	97.4035	106.838	114.075	124.72	124.983	124.983	124.983	124.983
27023.29167	79.193	125.069	97.4903	106.924	114.162	124.807	125.069	125.069	125.069	125.069
27023.33333	79.2798	125.156	97.5771	107.011	114.249	124.894	125.156	125.156	125.156	125.156
27023.375	79.3665	125.243	97.6639	107.098	114.336	124.981	125.243	125.243	125.243	125.243
27023.41667	79.4533	125.33	97.7507	107.185	114.423	125.067	125.33	125.33	125.33	125.33
27023.45833	79.5401	125.416	97.8375	107.271	114.509	125.154	125.416	125.416	125.416	125.416
27023.5	79.6269	125.503	97.9242	107.358	114.596	125.241	125.503	125.503	125.503	125.503
27023.54167	79.6616	125.606	97.9589	107.393	114.631	125.276	125.606	125.606	125.606	125.606
27023.58333	79.6822	125.712	97.9795	107.414	114.651	125.296	125.712	125.712	125.712	125.712
27023.625	79.7499	125.804	98.0473	107.481	114.719	125.364	125.804	125.804	125.804	125.804
27023.66667	79.8367	125.891	98.134	107.568	114.806	125.451	125.891	125.891	125.891	125.891
27023.70833	79.9235	125.978	98.2208	107.655	114.893	125.537	125.978	125.978	125.978	125.978
27023.75	80.0103	126.065	98.3076	107.742	114.979	125.624	126.065	126.065	126.065	126.065
27023.79167	80.097	126.151	98.3944	107.828	115.066	125.711	126.151	126.151	126.151	126.151
27023.83333	80.1646	126.243	98.462	107.896	115.134	125.779	126.243	126.243	126.243	126.243
27023.875	80.233	126.334	98.5304	107.964	115.202	125.847	126.334	126.334	126.334	126.334
27023.91667	80.3198	126.421	98.6171	108.051	115.289	125.934	126.421	126.421	126.421	126.421
27023.95833	80.4066	126.508	98.7039	108.138	115.376	126.021	126.508	126.508	126.508	126.508
27024	80.4818	126.598	98.7792	108.213	115.451	126.096	126.598	126.598	126.598	126.598
27024.04167	80.4304	126.611	98.7278	108.162	115.4	126.044	126.611	126.611	126.611	126.611
27024.08333	80.4119	126.616	98.7093	108.143	115.381	126.026	126.616	126.616	126.616	126.616
27024.125	80.4004	126.618	98.6977	108.132	115.37	126.014	126.618	126.618	126.618	126.618
27024.16667	80.4004	126.618	98.6977	108.132	115.37	126.014	126.618	126.618	126.618	126.618
27024.20833	80.4004	126.618	98.6977	108.132	115.37	126.014	126.618	126.618	126.618	126.618
27024.25	80.3747	126.625	98.6721	108.106	115.344	125.989	126.625	126.625	126.625	126.625
27024.29167	80.3609	126.629	98.6583	108.092	115.33	125.975	126.629	126.629	126.629	126.629
27024.33333	80.3512	126.632	98.6485	108.083	115.32	125.965	126.632	126.632	126.632	126.632
27024.375	80.3512	126.632	98.6485	108.083	115.32	125.965	126.632	126.632	126.632	126.632
27024.41667	80.3512	126.632	98.6485	108.083	115.32	125.965	126.632	126.632	126.632	126.632
27024.45833	80.3512	126.632	98.6485	108.083	115.32	125.965	126.632	126.632	126.632	126.632
27024.5	80.3512	126.632	98.6485	108.083	115.32	125.965	126.632	126.632	126.632	126.632
27024.54167	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.58333	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.625	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.66667	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.70833	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.75	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.79167	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
27024.83333	80.3468	126.634	98.6441	108.078	115.316	125.961	126.634	126.634	126.634	126.634
