"Steppler	Basin	(Diogo)"					
"WQ_STC_MS_9C_NO3NO2_(mg_l)	1	mg/l"					
2011	4	29	17	31	0.15
2011	4	30	21	36	0.12
2011	5	2	13	12	0.1
2011	5	9	11	45	0
2011	5	10	7	26	0.04
2011	5	11	11	31	0.04
2011	5	21	10	4	2.34
2011	5	21	18	0	2.67
2011	5	22	1	55	0.65
2011	5	22	10	4	0.32
2011	5	23	10	4	0.96
2011	5	30	13	26	3.54
2011	6	1	14	24	4.45
2011	6	8	9	21	0.15
2011	6	15	17	45	3.7
2011	6	17	17	16	0.44
2011	6	22	12	0	6.1
2011	6	23	17	2	4.1
2011	6	26	13	40	0.54
2012	3	12	18	0	1.68
2012	3	12	23	2	1.62
2012	3	13	7	55	2.25
2012	3	13	17	2	3.6
2012	3	14	5	2	2.99
2012	3	14	13	55	3.7
2012	3	15	18	57	3.69
2012	3	19	11	16	0.32
2012	3	21	13	26	1.46
2012	3	24	11	16	3.03
2012	7	12	9	50	0.88
2012	7	12	12	0	0.88
2013	4	27	15	36	2.31
2013	4	28	3	36	2.19
2013	4	28	12	43	0.99
2013	4	29	0	57	2.37
2013	4	29	9	50	2.21
2013	4	30	10	4	2.34
2013	5	2	19	12	2.05
2013	5	3	18	14	1.74
2013	5	5	10	48	0.98
2013	5	6	14	9	0.75
2013	5	7	13	12	0.41
2013	5	8	13	12	0.68
2013	5	8	16	33	0.2
2013	5	9	12	43	0.17
2013	5	11	13	26	0.27
2013	5	14	11	45	0.24
2013	5	19	9	36	0.21
2013	5	20	12	28	2.37
2013	5	21	14	38	2.28
2013	5	23	17	16	0.4
2013	5	29	14	24	0.19
2013	5	30	23	16	4.23
2013	5	31	11	16	4.7
2013	5	31	23	2	3.19
2013	6	1	14	9	2.95
2013	6	3	5	2	0.49
2013	6	6	17	45	0.18
2013	7	22	12	14	0.15
2013	7	25	8	38	0.15
2014	4	8	16	19	1.49
2014	4	9	18	14	0.82
2014	4	10	18	0	3.01
2014	4	13	14	38	2.41
2014	4	25	15	36	0.33
2014	4	28	19	40	0.38
2014	5	21	13	26	0.1
2014	6	5	13	40	0.8
2014	6	30	9	36	0.14
2014	7	2	10	48	0.15
